Sample.Name	sample_number	Cruise	Event	Order_Occ	Sta_ID	line	station	Cast_Type	Cardinal_Sta	Station_Notes	Bottle	Assoc_Bottle	Depthm	Bottle_Notes	NCOG_DNA	NCOG_RNA	DNA_VolFilt	RNA_VolFilt	Pump_Speed	DNA_RNA_Vol_Notes	Filt_Str	Filt_End	Date	Time	DateTime	Lat_Dec	Lon_Dec	Distance	NoCCSamples	DelDepth	CC_Depth	T_degC	Salnty	STheta	O2ml_L	PO4ug	SiO3ug	NO3ug	NH3ug	ChlorA	Phaeop	RecInd	Code_CCE	IntChl	IntC14	MLD_Sigma	NCDepth	Spike1	Spike8	depth_category
201802_090.0_045.0_30	NR0333	201802	NA	6	090.0 045.0	NA	NA	Ross	FALSE		18	17	30		TRUE	TRUE	2	4	NA		1200	1220	2/2/2018	18:16	2/2/18 18:16	32.91863	-118.9365	-69.15100098	2	0	30	15.54699993	33.50429916	24.70173073	5.744999886	0.219999999	0	0	0	0.465000004	0.156000003	3	SCB	41.59999847	NA	30.07865544	31.87969919	3643565710	1365869385	DCM
201802_090.0_045.0_170	NR0334	201802	NA	6	090.0 045.0	NA	NA	Ross	FALSE		8		170		FALSE	TRUE		6	NA		1200	1225	2/2/2018	18:16	2/2/18 18:16	32.91863	-118.9365	-69.15100098	1	0	170	8.989999771	33.95270157	26.30574989	2.382999897	2.049999952	29.26000023	26.82999992	0.100000001	0.009	0.045000002	3	SCB	41.59999847	NA	30.07865544	31.87969919	3643565710	1365869385	Deep
201802_090.0_045.0_515	NR0335	201802	NA	6	090.0 045.0	NA	NA	Ross	FALSE		1		515		FALSE	TRUE		6	NA		1200	1225	2/2/2018	18:16	2/2/18 18:16	32.91863	-118.9365	-69.15100098	1	-1	516	6.309000015	34.31480026	26.98380089	0.294999987	3.059999943	73.40000153	39.36000061	0	NA	NA	3	SCB	41.59999847	NA	30.07865544	31.87969919	3643565710	1365869385	Deep
201802_086.7_080.0_10	NR0336	201802	NA	15	086.7 080.0	NA	NA	Ross	FALSE		22	20	10		TRUE	TRUE	2	4	NA		1216	1232	2/4/2018	17:50	2/4/18 17:50	32.319	-121.713	-190.7799988	2	0	10	16.16600037	33.53350067	24.58366966	5.662000179	0.209999993	1.559999943	0	0	0.141000003	0.02	3	CC	25.60000038	NA	25.08604024	80.75206621	3643565710	1365869385	Surface
201802_086.7_080.0_62	NR0337	201802	NA	15	086.7 080.0	NA	NA	Ross	FALSE		16	15	62		TRUE	TRUE	2	4	NA		1216	1232	2/4/2018	17:50	2/4/18 17:50	32.319	-121.713	-190.7799988	2	0	62	15.27299976	33.42670059	24.70454025	5.775000095	0.239999995	1.639999986	0	0	0.344999999	0.064999998	3	CC	25.60000038	NA	25.08604024	80.75206621	3643565710	1365869385	DCM
201802_086.7_080.0_170	NR0338	201802	NA	15	086.7 080.0	NA	NA	Ross	FALSE		8		170		FALSE	TRUE		6	NA		1216	1237	2/4/2018	17:50	2/4/18 17:50	32.319	-121.713	-190.7799988	1	-1	171	9.670000076	33.70410156	26.00185013	3.681999922	1.549999952	20.40999985	20.76000023	0	0.007	0.024	3	CC	25.60000038	NA	25.08604024	80.75206621	3643565710	1365869385	Deep
201802_086.7_080.0_515	NR0339	201802	NA	15	086.7 080.0	NA	NA	Ross	FALSE		1		515		FALSE	TRUE		6	NA		1216	1237	2/4/2018	17:50	2/4/18 17:50	32.319	-121.713	-190.7799988	1	-1	516	5.796999931	34.2417984	26.99007988	0.36500001	3.119999886	79.13999939	40.95000076	0	NA	NA	3	CC	25.60000038	NA	25.08604024	80.75206621	3643565710	1365869385	Deep
201802_083.3_090.0_10	NR0340	201802	NA	32	083.3 090.0	NA	NA	Ross	FALSE		22	20	10		TRUE	TRUE	2	4	NA		1255	1310	2/7/2018	19:39	2/7/18 19:39	32.58098	-122.81353	-202.7220001	2	0	10	16.15800095	33.51869965	24.57411003	5.678999901	0.209999993	1.75999999	0	0	0.143000007	0.035999998	3	CC	28.20000076	NA	38.8539924	102.9883267	3643565710	1365869385	Surface
201802_083.3_090.0_75	NR0341	201802	NA	32	083.3 090.0	NA	NA	Ross	FALSE		15	14	75		TRUE	TRUE	2	4	NA		1255	1310	2/7/2018	19:39	2/7/18 19:39	32.58098	-122.81353	-202.7220001	2	0	75	15.45199966	33.47809982	24.70565033	5.717000008	0.219999999	1.850000024	0	0	0.282000005	0.123999998	3	CC	28.20000076	NA	38.8539924	102.9883267	3643565710	1365869385	DCM
201802_083.3_090.0_170	NR0342	201802	NA	32	083.3 090.0	NA	NA	Ross	FALSE		8		170		FALSE	TRUE		6	NA		1255	1314	2/7/2018	19:39	2/7/18 19:39	32.58098	-122.81353	-202.7220001	1	-1	171	9.944000244	33.63899994	25.90562057	3.894999981	1.399999976	17.87999916	18.46999931	0	0.012	0.034000002	3	CC	28.20000076	NA	38.8539924	102.9883267	3643565710	1365869385	Deep
201802_083.3_090.0_515	NR0343	201802	NA	32	083.3 090.0	NA	NA	Ross	FALSE		1		515		FALSE	TRUE		6	NA		1255	1314	2/7/2018	19:39	2/7/18 19:39	32.58098	-122.81353	-202.7220001	1	-3	518	6.078000069	34.24549866	26.95832062	0.368999988	3.059999943	74.76000214	39.75	0	NA	NA	3	CC	28.20000076	NA	38.8539924	102.9883267	3643565710	1365869385	Deep
201802_080.0_080.0_10	NR0344	201802	NA	36	080.0 080.0	NA	NA	Ross	TRUE		21	20	10		TRUE	TRUE	2	4	NA		945	1000	2/8/2018	16:24	2/8/18 16:24	33.4805	-122.541	-118.6169968	2	0	10	15.0539999	33.43310165	24.75382042	5.873000145	0.230000004	2.160000086	0	0	0.172999993	0.081	3	CC	25.79999924	NA	20.97584706	36.44827578	3643565710	1365869385	Surface
201802_080.0_080.0_30	NR0345	201802	NA	36	080.0 080.0	NA	NA	Ross	TRUE		18	17	30		TRUE	TRUE	2	4	NA		945	1000	2/8/2018	16:24	2/8/18 16:24	33.4805	-122.541	-118.6169968	2	0	30	14.0340004	33.40620041	24.95100975	6.130000114	0.280000001	3.160000086	0.319999993	0.050000001	0.648999989	0.344999999	3	CC	25.79999924	NA	20.97584706	36.44827578	3643565710	1365869385	DCM
201802_080.0_080.0_170	NR0346	201802	NA	36	080.0 080.0	NA	NA	Ross	TRUE		8		170		FALSE	TRUE		6	NA		945	1005	2/8/2018	16:24	2/8/18 16:24	33.4805	-122.541	-118.6169968	1	0	170	8.819999695	33.96229935	26.33992004	2.576999903	2.019999981	31.62999916	26.95999908	0	0.006	0.057999998	3	CC	25.79999924	NA	20.97584706	36.44827578	3643565710	1365869385	Deep
201802_080.0_080.0_515	NR0347	201802	NA	36	080.0 080.0	NA	NA	Ross	TRUE		1		515		FALSE	TRUE		6	NA		945	1005	2/8/2018	16:24	2/8/18 16:24	33.4805	-122.541	-118.6169968	1	-1	516	5.816999912	34.24670029	26.99151039	0.347000003	3.099999905	79.16999817	40.61000061	0	NA	NA	3	CC	25.79999924	NA	20.97584706	36.44827578	3643565710	1365869385	Deep
201802_076.7_051.0_10	NR0348	201802	NA	42	076.7 051.0	NA	NA	Ross	FALSE		16	14	10		TRUE	TRUE	2	4	NA		1225	1241	2/9/2018	19:12	2/9/18 19:12	35.02057	-120.91628	-15.01900005	2	0	10	14.125	33.49250031	24.99752998	6.09800005	0.280000001	2.539999962	0.550000012	0.150000006	1.527999997	0.550999999	3	Up	76.59999847	NA	21.51551822	21.81818177	3643565710	1365869385	Surface
201802_076.7_051.0_170	NR0349	201802	NA	42	076.7 051.0	NA	NA	Ross	FALSE		3		170		FALSE	TRUE		6	NA		1225	1246	2/9/2018	19:12	2/9/18 19:12	35.02057	-120.91628	-15.01900005	1	0	170	9.486000061	33.97259903	26.24181938	2.072000027	2.150000095	31.28000069	26.47999954	0	0.017000001	0.107000001	3	Up	76.59999847	NA	21.51551822	21.81818177	3643565710	1365869385	Deep
201804_093.3_026.7_11	NR0350	201804	NA	1	093.3 026.7	NA	NA	Prodo	FALSE		8	7	11		TRUE	TRUE	2	4	NA		1325	1345	4/5/2018	20:42	4/5/18 20:42	32.95432	-117.30342	-2.15199995	2	1	10	14.42700005	33.5223999	24.95713997	6.475999832	0.25999999	2.519999981	0.200000003	0.319999993	3.907000065	0.950999975	3	SCB	75.59999847	593.0999756	10.44670523	10.96774195	3643565710	1365869385	Surface
201804_090.0_120.0_10	NR0351	201804	NA	18	090.0 120.0	NA	NA	Prodo	TRUE		22		10		FALSE	TRUE		3	NA	bottle didn't trip, not enough surface water	1328	1334	4/8/2018	18:45	4/8/18 18:45	30.41082	-123.999	-368.3120117	1	0	10	17.08699989	33.83589935	24.60210991	5.587999821	0.170000002	1.889999986	0	NA	0.059	0.017000001	3	Off	26.89999962	126.6999969	26.73848113	94.55276377	3643565710	1365869385	Surface
201804_090.0_120.0_105	NR0352	201804	NA	18	090.0 120.0	NA	NA	Prodo	TRUE		13	12	105		TRUE	TRUE	2	4	NA		1328	1338	4/8/2018	18:45	4/8/18 18:45	30.41082	-123.999	-368.3120117	2	0	105	13.86800003	33.54970169	25.10062981	5.541999817	0.319999993	3.319999933	1.99000001	NA	0.31099999	0.216999993	3	Off	26.89999962	126.6999969	26.73848113	94.55276377	3643565710	1365869385	DCM
201804_090.0_120.0_170	NR0353	201804	NA	18	090.0 120.0	NA	NA	Prodo	TRUE		8		170		FALSE	TRUE		6	NA		1328	1345	4/8/2018	18:45	4/8/18 18:45	30.41082	-123.999	-368.3120117	1	-1	171	10.46199989	33.63460159	25.81435013	4.315000057	1.210000038	14.56000042	15.63000011	NA	0.033	0.061999999	3	Off	26.89999962	126.6999969	26.73848113	94.55276377	3643565710	1365869385	Deep
201804_090.0_120.0_515	NR0354	201804	NA	18	090.0 120.0	NA	NA	Prodo	TRUE		1		515		FALSE	TRUE		6	NA		1328	1345	4/8/2018	18:45	4/8/18 18:45	30.41082	-123.999	-368.3120117	1	0	515	5.863999844	34.23529816	26.97670937	0.423999995	3.079999924	79.23999786	40.68000031	NA	NA	NA	3	Off	26.89999962	126.6999969	26.73848113	94.55276377	3643565710	1365869385	Deep
201804_090.0_080.0_10	NR0355	201804	NA	22	090.0 080.0	NA	NA	Prodo	FALSE		23	22	10		TRUE	TRUE	2	4	NA		1335	1353	4/9/2018	20:15	4/9/18 20:15	31.7512	-121.31732	-208.7089996	2	0	10	15.90299988	33.5617981	24.66498947	5.747000217	0.219999999	1.899999976	0	NA	0.090000004	0.022	3	CC	26.10000038	178.1000061	35.95579381	87.31329103	3643565710	1365869385	Surface
201804_090.0_080.0_79	NR0356	201804	NA	22	090.0 080.0	NA	NA	Prodo	FALSE		15	14	79		TRUE	TRUE	2	4	NA		1335	1353	4/9/2018	20:15	4/9/18 20:15	31.7512	-121.31732	-208.7089996	2	-1	80	14.06000042	33.47729874	25.00350952	5.789000034	0.289999992	2.369999886	0.310000002	NA	0.633000016	0.510999978	3	CC	26.10000038	178.1000061	35.95579381	87.31329103	3643565710	1365869385	DCM
201804_090.0_080.0_170	NR0357	201804	NA	22	090.0 080.0	NA	NA	Prodo	FALSE		8		170		FALSE	TRUE		6	NA		1335	1358	4/9/2018	20:15	4/9/18 20:15	31.7512	-121.31732	-208.7089996	1	0	170	9.868000031	33.68690109	25.95565987	3.786000013	1.49000001	19.65999985	19.79000092	NA	0.006	0.021	3	CC	26.10000038	178.1000061	35.95579381	87.31329103	3643565710	1365869385	Deep
201804_090.0_080.0_515	NR0358	201804	NA	22	090.0 080.0	NA	NA	Prodo	FALSE		1		515		FALSE	TRUE		6	NA		1335	1358	4/9/2018	20:15	4/9/18 20:15	31.7512	-121.31732	-208.7089996	1	0	515	6.269000053	34.29380035	26.97229004	0.344000012	NA	NA	NA	NA	NA	NA	3	CC	26.10000038	178.1000061	35.95579381	87.31329103	3643565710	1365869385	Deep
201806_090.0_037.0_10	NR0359	201806	NA	25	090.0 037.0	NA	NA	Ross	TRUE		22	21	10		TRUE	TRUE	2	4	NA		2337	2357	6/15/2018	5:06	6/15/18 5:06	33.1857	-118.3865	-37.18399811	2	0	10	18.90699959	33.69540024	24.04985046	5.875999928	0.150000006	0.129999995	0	0	0.409000009	0.079000004	3	SCB	89.80000305	NA	10.31037651	32.17864917	3643565710	1365869385	Surface
201806_090.0_037.0_40	NR0360	201806	NA	25	090.0 037.0	NA	NA	Ross	TRUE		17	16	40		TRUE	TRUE	2	4	NA		2337	2	6/15/2018	5:06	6/15/18 5:06	33.1857	-118.3865	-37.18399811	2	0	40	12.77200031	33.57089996	25.33350945	4.579999924	0.769999981	1.269999981	4.590000153	0.140000001	4.558000088	1.398000002	3	SCB	89.80000305	NA	10.31037651	32.17864917	3643565710	1365869385	DCM
201806_090.0_037.0_170	NR0361	201806	NA	25	090.0 037.0	NA	NA	Ross	TRUE		8		170		FALSE	TRUE		6	NA		2337	0	6/15/2018	5:06	6/15/18 5:06	33.1857	-118.3865	-37.18399811	1	0	170	8.847000122	34.03310013	26.39118004	2.279000044	2.130000114	33.68999863	27.45999908	0	0.017000001	0.064999998	3	SCB	89.80000305	NA	10.31037651	32.17864917	3643565710	1365869385	Deep
201806_090.0_037.0_515	NR0362	201806	NA	25	090.0 037.0	NA	NA	Ross	TRUE		1		515		FALSE	TRUE		6	NA		2337	2	6/15/2018	5:06	6/15/18 5:06	33.1857	-118.3865	-37.18399811	1	-1	516	6.441999912	34.34320068	26.9890995	0.247999996	3.119999886	72.16999817	38.88999939	0	NA	NA	3	SCB	89.80000305	NA	10.31037651	32.17864917	3643565710	1365869385	Deep
201804_086.7_050.0_14	NR0363	201804	NA	37	086.7 040.0	NA	NA	Prodo	FALSE		8	6	14		TRUE	TRUE	2	4	NA	No 10 m taken due to weather	1215	1230	4/12/2018	6:08	4/12/18 6:08	33.64858	-118.96907	-31.3029995	2	0	14	13.3409996	33.55189896	25.20442009	5.941999912	0.469999999	5.139999866	3.130000114	0.079999998	3.105999947	0.721000016	3	SCB	123.6999969	NA	19.00915886	2	3643565710	1365869385	DCM
201804_081.8_046.9_10	NR0364	201804	NA	59	081.8 046.9	NA	NA	Prodo	TRUE		21	20	10		TRUE	TRUE	2	4	NA		1310	1345	4/17/2018	18:25	4/17/18 18:25	34.26632	-120.02817	-14.91300011	2	-1	11	11.80500031	33.7602005	25.66390038	6.796999931	0.280000001	2.210000038	1.090000033	0.239999995	22.09000015	1.937999964	3	Up	578.2999878	2225.100098	12.42399299	2	3643565710	1365869385	Surface
201804_080.0_070.0_9	NR0365	201804	NA	64	080.0 070.0	NA	NA	Prodo	TRUE		22	21	9		TRUE	TRUE	2	4	NA		1005	1022	4/18/2018	15:30	4/18/18 15:30	33.82227	-121.85232	-78.56900024	2	0	9	14.21899986	33.47949982	24.96776962	6.043000221	0.219999999	1.190000057	0.150000006	0	0.760999978	0.178000003	3	CC	47.29999924	392.3999939	38.67656928	45.17582432	3643565710	1365869385	Surface
201804_080.0_070.0_41	NR0366	201804	NA	64	080.0 070.0	NA	NA	Prodo	TRUE		17	16	41		TRUE	TRUE	2	4	NA		1005	1022	4/18/2018	15:30	4/18/18 15:30	33.82227	-121.85232	-78.56900024	2	0	41	14.06499958	33.46839905	24.99327087	5.913000107	0.270000011	1.440000057	0.239999995	0.170000002	0.666999996	0.216999993	3	CC	47.29999924	392.3999939	38.67656928	45.17582432	3643565710	1365869385	DCM
201804_080.0_070.0_170	NR0367	201804	NA	64	080.0 070.0	NA	NA	Prodo	TRUE		8		170		FALSE	TRUE		6	NA		1005	1025	4/18/2018	15:30	4/18/18 15:30	33.82227	-121.85232	-78.56900024	1	2	168	9.005000114	33.93330002	26.28812027	2.648999929	1.99000001	30.11000061	26.31999969	0	0.014	0.064000003	3	CC	47.29999924	392.3999939	38.67656928	45.17582432	3643565710	1365869385	Deep
201804_080.0_070.0_515	NR0368	201804	NA	64	080.0 070.0	NA	NA	Prodo	TRUE		1		515		FALSE	TRUE		6	NA		1005	1025	4/18/2018	15:30	4/18/18 15:30	33.82227	-121.85232	-78.56900024	1	0	515	5.755000114	34.25770187	27.00774956	0.340999991	3.140000105	81.41000366	41.22999954	0	NA	NA	3	CC	47.29999924	392.3999939	38.67656928	45.17582432	3643565710	1365869385	Deep
201804_076.7_055.0_170	NR0369	201804	NA	73	076.7 055.0	NA	NA	Prodo	FALSE		8		170		FALSE	TRUE		6	NA		1300	1322	4/20/2018	18:44	4/20/18 18:44	34.89232	-121.19682	-30.81500053	1	1	169	8.427000046	33.98849869	26.42089081	2.552999973	2.059999943	33.93000031	28.12000084	0	0.008	0.043000001	3	Up	129.3000031	688.7999878	28.16987672	2	3643565710	1365869385	Deep
201804_076.7_055.0_515	NR0370	201804	NA	73	076.7 055.0	NA	NA	Prodo	FALSE		1		515		FALSE	TRUE		6	NA		1300	1322	4/20/2018	18:44	4/20/18 18:44	34.89232	-121.19682	-30.81500053	1	-1	516	5.714000225	34.30789948	27.0524807	0.261000007	3.210000038	85.20999908	40.13000107	0	NA	NA	3	Up	129.3000031	688.7999878	28.16987672	2	3643565710	1365869385	Deep
201804_073.3_070.0_10	NR0371	201804	NA	79	073.3 070.0	NA	NA	Prodo	FALSE		11		10		TRUE	TRUE	2	4	NA		1305	1320	4/21/2018	19:09	4/21/18 19:09	34.97738	-122.66897	-81.64399719	2	0	10	14.27600002	33.47399902	24.95162964	6.039999962	0.270000011	1.279999971	0.280000001	0.059999999	1.281000018	0.409000009	3		70.19999695	NA	20.55543343	22.48550131	3643565710	1365869385	Surface
201804_073.3_070.0_50	NR0372	201804	NA	79	073.3 070.0	NA	NA	Prodo	FALSE		9		50		TRUE	TRUE	2	4	NA		1305	1320	4/21/2018	19:09	4/21/18 19:09	34.97738	-122.66897	-81.64399719	2	0	50	11.44499969	33.58100128	25.59293938	4.762000084	1.049999952	11.18000031	12.06999969	0	0.698000014	0.578999996	3		70.19999695	NA	20.55543343	22.48550131	3643565710	1365869385	DCM
201806_093.3_026.7_12	NR0373	201806	NA	1	093.3 026.7	NA	NA	Prodo	FALSE	Shallow station, weirdly clogged pipes, 1.5 L DNA and 3.6 L RNA pumped after 30 min	7	6	12		TRUE	TRUE	2	4	NA	1.5 L DNA, 3.4 L RNA	1240	1310	6/9/2018	18:31	6/9/18 18:31	32.95737	-117.3053	-2.104000092	2	0	12	13.09300041	33.60720062	25.29676056	5.303999901	0.439999998	10.63000011	0.910000026	0	3.184000015	0.947000027	3	SCB	65.09999847	512	10.12780758	12.08265304	3643565710	1365869385	Surface
201806_093.3_050.0_10	NR0374	201806	NA	7	093.3 050.0	NA	NA	Prodo	FALSE		22	21	10		TRUE	TRUE	2	4	NA		1150	1205	6/10/2018	17:27	6/10/18 17:27	32.18077	-118.89292	-94.90299988	2	-1	11	15.56200027	33.70259857	24.84972954	5.893000126	0.270000011	0.379999995	0.75999999	0.07	1.43599999	0.282999992	3		49.70000076	811.7000122	11.5014458	11.91803286	3643565710	1365869385	Surface
201806_093.3_050.0_18	NR0375	201806	NA	7	093.3 050.0	NA	NA	Prodo	FALSE		20	19	18		TRUE	TRUE	2	4	NA		1150	1220	6/10/2018	17:27	6/10/18 17:27	32.18077	-118.89292	-94.90299988	2	0	18	14.36100006	33.65850067	25.0766201	5.758999825	0.460000008	2.089999914	2.589999914	0.25999999	1.006000042	0.384000003	3		49.70000076	811.7000122	11.5014458	11.91803286	3643565710	1365869385	DCM
201806_090.0_090.0_10	NR0376	201806	NA	19	090.0 090.0	NA	NA	Prodo	TRUE		23		10		TRUE	TRUE	2	4	NA		1240	1300	6/13/2018	17:51	6/13/18 17:51	31.4021	-121.99232	-249.0870056	2	0	10	15.92599964	33.48789978	24.60297966	5.735000134	0.239999995	1.710000038	0	0	0.116999999	0.028000001	3	Off	28.89999962	99.19999695	20.45325268	95.64971758	3643565710	1365869385	Surface
201806_090.0_090.0_89	NR0377	201806	NA	19	090.0 090.0	NA	NA	Prodo	TRUE		14	13	89		TRUE	TRUE	2	4	NA		1240	1300	6/13/2018	17:51	6/13/18 17:51	31.4021	-121.99232	-249.0870056	2	-1	90	13.98799992	33.44549942	24.99445915	5.860000134	0.25999999	2.039999962	0	0	0.405000001	0.252000004	3	Off	28.89999962	99.19999695	20.45325268	95.64971758	3643565710	1365869385	DCM
201806_090.0_090.0_170	NR0378	201806	NA	19	090.0 090.0	NA	NA	Prodo	TRUE		8		170		FALSE	TRUE		6	NA		1240	1305	6/13/2018	17:51	6/13/18 17:51	31.4021	-121.99232	-249.0870056	1	-1	171	9.574000359	33.71839905	26.02873993	3.562000036	NA	NA	NA	NA	0.015	0.037999999	3	Off	28.89999962	99.19999695	20.45325268	95.64971758	3643565710	1365869385	Deep
201806_090.0_090.0_515	NR0379	201806	NA	19	090.0 090.0	NA	NA	Prodo	TRUE		1		515		FALSE	TRUE		6	NA		1240	1305	6/13/2018	17:51	6/13/18 17:51	31.4021	-121.99232	-249.0870056	1	-2	517	6.096000195	34.26169968	26.96883965	0.375999987	2.970000029	67.41000366	38.70000076	0.059999999	NA	NA	3	Off	28.89999962	99.19999695	20.45325268	95.64971758	3643565710	1365869385	Deep
201806_090.0_053.0_10	NR0380	201806	NA	23	090.0 053.0	NA	NA	Prodo	TRUE		23		10		TRUE	TRUE	2	4	NA		1234	1248	6/14/2018	17:46	6/14/18 17:46	32.65253	-119.48073	-100.9089966	2	0	10	14.02700043	33.65969849	25.14709091	5.782999992	0.629999995	3.359999895	4.760000229	0.610000014	1.235000014	0.518999994	3		86.09999847	458.6000061	15.15220126	8	3643565710	1365869385	Surface
201806_090.0_053.0_35	NR0381	201806	NA	23	090.0 053.0	NA	NA	Prodo	TRUE		19	18	35		TRUE	TRUE	2	4	NA		1234	1248	6/14/2018	17:46	6/14/18 17:46	32.65253	-119.48073	-100.9089966	2	-1	36	13.74800014	33.67610168	25.21896935	5.755000114	0.699999988	4.349999905	6.110000134	0.529999971	2.013000011	0.81400001	3		86.09999847	458.6000061	15.15220126	8	3643565710	1365869385	DCM
201806_090.0_053.0_170	NR0382	201806	NA	23	090.0 053.0	NA	NA	Prodo	TRUE		8		170		FALSE	TRUE		6	NA		1234	1258	6/14/2018	17:46	6/14/18 17:46	32.65253	-119.48073	-100.9089966	1	0	170	8.366000175	34.00429916	26.4425602	2.227999926	2.150000095	36.74000168	28.87000084	0	0.014	0.07	3		86.09999847	458.6000061	15.15220126	8	3643565710	1365869385	Deep
201806_090.0_053.0_515	NR0383	201806	NA	23	090.0 053.0	NA	NA	Prodo	TRUE		1		515		FALSE	TRUE		6	NA		1234	1302	6/14/2018	17:46	6/14/18 17:46	32.65253	-119.48073	-100.9089966	1	-2	517	6.19299984	34.32440186	27.00617027	0.257999986	3.130000114	78.26000214	39.65000153	0	NA	NA	3		86.09999847	458.6000061	15.15220126	8	3643565710	1365869385	Deep
201806_086.7_055.0_10	NR0384	201806	NA	37	086.7 055.0	NA	NA	Prodo	FALSE		21	20	10		TRUE	TRUE	2	4	NA		1347	1425	6/16/2018	19:29	6/16/18 19:29	33.15667	-120.00682	-91.06800079	2	0	10	13.02200031	33.69810104	25.38116074	5.71999979	0.670000017	3.930000067	6.28000021	0.419999987	5.855999947	2.220000029	3	Up	230.3999939	745.2000122	25.31623057	2	3643565710	1365869385	Surface
201806_086.7_055.0_23	NR0385	201806	NA	37	086.7 055.0	NA	NA	Prodo	FALSE		19		23		TRUE	TRUE	2	4	NA		1347	1410	6/16/2018	19:29	6/16/18 19:29	33.15667	-120.00682	-91.06800079	2	0	23	12.95100021	33.69760132	25.39554024	5.554999828	0.769999981	5.309999943	7.039999962	0.730000019	4.941999912	2.371000051	3	Up	230.3999939	745.2000122	25.31623057	2	3643565710	1365869385	DCM
201806_083.3_060.0_10	NR0386	201806	NA	49	083.3 060.0	NA	NA	Prodo	FALSE	chl. Max was 10 m	22	20	10		TRUE	TRUE	2	4	NA		1217	1231	6/19/2018	18:07	6/19/18 18:07	33.57817	-120.75492	-83.16999817	2	0	10	14.02400017	33.69589996	25.17568016	6.111000061	0.629999995	1.190000057	5.670000076	1.220000029	1.161000013	0.481999993	3	Up	66.5	488.8999939	20.20106365	2	3643565710	1365869385	Surface
201806_080.0_070.0_11	NR0387	201806	NA	54	080.0 070.0	NA	NA	Prodo	TRUE		23	22	11		TRUE	TRUE	2	4	NA		1347	1410	6/20/2018	19:23	6/20/18 19:23	33.81683	-121.84338	-78.35399628	2	0	11	15.44499969	33.47269821	24.69870949	5.81799984	0.219999999	1.269999981	0	0	0.246000007	0.064000003	3	CC	33.40000153	100.3000031	45.84293249	58.30769225	3643565710	1365869385	Surface
201806_080.0_070.0_65	NR0388	201806	NA	54	080.0 070.0	NA	NA	Prodo	TRUE		16	15	65		TRUE	TRUE	2	4	NA		1347	1407	6/20/2018	19:23	6/20/18 19:23	33.81683	-121.84338	-78.35399628	2	0	65	12.72599983	33.41579819	25.22361946	5.493999958	0.540000021	4.400000095	3.900000095	0.059999999	0.518999994	0.374000013	3	CC	33.40000153	100.3000031	45.84293249	58.30769225	3643565710	1365869385	DCM
201806_080.0_070.0_170	NR0389	201806	NA	54	080.0 070.0	NA	NA	Prodo	TRUE		8		170		FALSE	TRUE		6	NA		1347	1412	6/20/2018	19:23	6/20/18 19:23	33.81683	-121.84338	-78.35399628	1	0	170	8.906000137	33.91949844	26.29294968	2.930000067	1.879999995	30.04000092	25.51000023	0	0.006	0.032000002	3	CC	33.40000153	100.3000031	45.84293249	58.30769225	3643565710	1365869385	Deep
201806_080.0_070.0_515	NR0390	201806	NA	54	080.0 070.0	NA	NA	Prodo	TRUE		1		515		FALSE	TRUE		6	NA		1347	1412	6/20/2018	19:23	6/20/18 19:23	33.81683	-121.84338	-78.35399628	1	0	515	5.868000031	34.25180054	26.98926926	0.363000005	3.109999895	81.63999939	40.38000107	0	NA	NA	3	CC	33.40000153	100.3000031	45.84293249	58.30769225	3643565710	1365869385	Deep
201806_076.7_070.0_10	NR0391	201806	NA	61	076.7 070.0	NA	NA	Prodo	FALSE		22	21	10		TRUE	TRUE	2	4	NA		1052	1112	6/22/2018	16:32	6/22/18 16:32	34.38437	-122.25687	-91.3730011	2	0	10	14.33699989	33.54339981	24.99235916	6.015999794	0.49000001	2.130000114	3.430000067	0.289999992	0.612999976	0.196999997	3	CC	51.20000076	354.2999878	35.06054064	2	3643565710	1365869385	Surface
201806_076.7_070.0_27	NR0392	201806	NA	61	076.7 070.0	NA	NA	Prodo	FALSE		19	18	27		TRUE	TRUE	2	4	NA		1052	1117	6/22/2018	16:32	6/22/18 16:32	34.38437	-122.25687	-91.3730011	2	0	27	14.33399963	33.55089951	24.99982071	6.027999878	0.49000001	1.929999948	3.369999886	0.300000012	0.811999977	0.268000007	3	CC	51.20000076	354.2999878	35.06054064	2	3643565710	1365869385	DCM
201806_081.8_046.9_12	NR0393	201806	NA	68	081.8 046.9	NA	NA	Prodo	TRUE		23		12		TRUE	TRUE	2	4	NA		1316	1330	6/23/2018	18:41	6/23/18 18:41	34.2752	-120.02523	-14.47799969	2	0	12	13.06999969	33.72190094	25.39015007	5.550000191	0.75999999	3.390000105	7.46999979	1.120000005	1.031000018	0.497000009	3	Up	166.8000031	603	10.43625229	2.457227156	3643565710	1365869385	Surface
201806_081.8_046.9_27	NR0394	201806	NA	68	081.8 046.9	NA	NA	Prodo	TRUE	Water shortage, not enough for chl. max DNA	19		27		TRUE	TRUE	0.2	4	NA		1316	1336	6/23/2018	18:41	6/23/18 18:41	34.2752	-120.02523	-14.47799969	2	0	27	11.73099995	33.73130035	25.65600014	4.010000229	1.399999976	14.32999992	16.06999969	1.320000052	3.085999966	0.958000004	3	Up	166.8000031	603	10.43625229	2.457227156	3643565710	1365869385	DCM
